"ID";"year";"1";"2";"3";"4";"5";"6";"7";"8";"9";"10";"11";"12"
"METIKALOV";1976;151,44;20,88;21,57;23,05;40,74;28,64;83,08;40,28;49,07;31,84;47,47;30,58
"METIKALOV";1977;34,01;54,44;47,7;51,7;49,53;53,52;71,55;122,57;67,45;45,19;93,81;53,18
"METIKALOV";1978;45,19;21,91;41,08;24,42;177,8;65,62;51,81;112,41;88,21;31,04;7,53;92,21
"METIKALOV";1979;46,9;54,09;53,86;46,68;20,09;98,49;49,98;48,96;123,93;23,17;52,61;94,26
"METIKALOV";1980;49,64;58,89;42,57;70,75;35,03;69,39;135,69;42,45;47,02;62,08;38,23;36,4
"METIKALOV";1981;95,75;42,22;91,07;47,36;63,11;21,91;177;103,16;45,53;146,07;81,82;78,06
"METIKALOV";1982;62,31;6,05;29,9;27,5;49,76;60,94;74,52;84,91;14,15;65,51;22,03;71,21
"METIKALOV";1983;89,93;40,17;36,06;57,63;89,93;58,66;29,67;148,13;40,51;19,06;48,73;20,66
"METIKALOV";1984;53,07;58,54;13,24;65,85;109,21;68,7;59,34;62,77;98,03;25,56;39,37;20,54
"METIKALOV";1985;29,67;30,24;37,55;44,62;41,77;66,19;65,16;78,4;36,86;5,93;91,07;48,16
"METIKALOV";1986;113,09;17,69;49,87;44,62;144,7;38,46;68,24;146,64;42;72,58;15,52;98,03
"METIKALOV";1987;82,17;57,17;53,07;43,14;70,18;85,36;93,81;65,05;71,67;30,58;42,68;55,01
"METIKALOV";1988;40,17;77,03;96,89;13,69;31,95;109,44;72,12;67,45;61,74;24,88;58,89;90,04
"METIKALOV";1989;15,18;33,55;38,57;62,88;41,77;72,01;56,6;70,18;75,66;39,83;47,82;47,36
"METIKALOV";1990;28,76;84,45;36,86;55,69;39,14;72,58;19,74;65,85;51,47;43,14;99,4;29,67
"METIKALOV";1991;21,57;21,8;17;23,39;44,74;94,83;19,86;60,03;23,17;7,76;55,35;84,22
"METIKALOV";1992;25,56;26,36;68,02;53,98;16,32;86,85;151,32;49,76;49,98;67,1;65,73;31,5
"METIKALOV";1993;71,67;30,58;11,75;24,19;42,57;122,22;129,41;40,51;44,05;55,46;56,15;108,19
"METIKALOV";1994;58,43;23,17;74,18;60,03;72,24;25,11;53,98;94,38;58,66;45,65;41,43;70,07
"METIKALOV";1995;103,62;46,45;60,71;69,16;50,44;102,25;94,61;86,62;60,26;18,37;47,36;49,64
"METIKALOV";1996;9,47;26,13;30,24;28,53;68,47;100,08;99,86;103,85;52,95;54,78;33,55;34,92
"METIKALOV";1997;19,74;70,64;56,95;51,47;23,62;45,65;91,87;43,14;19,06;45,08;18,6;56,03
"METIKALOV";1998;33,67;12,21;44,05;22,6;39,71;90,16;109,9;60,26;115,83;168,78;49,87;26,82
"METIKALOV";1999;52,72;71,33;35,26;31,27;56,38;70,75;50,9;32,87;78,51;27,16;44,85;62,65
"METIKALOV";2000;49,87;50,33;141,62;39,71;54,09;66,65;89,81;66,19;43,71;61,28;43,71;23,51
"METIKALOV";2001;47,59;35,03;110,92;52,84;44,96;58,43;97,8;56,15;97,69;26,7;65,28;77,03
"METIKALOV";2002;30,36;96,77;47,93;27,16;83,19;72,81;57,29;198,46;77,26;82,05;115,72;70,64
"METIKALOV";2003;48,04;12,21;9,93;30,24;62,2;41,65;93,24;15,29;15,18;56,15;19,74;38,12
"METIKALOV";2004;77,83;42,91;28,3;27,05;92,1;92,1;73,84;59,23;81,94;39,49;95,06;29,9
"METIKALOV";2005;93,58;68,47;26,13;28,76;78,29;71,21;96,89;63,91;62,08;27,39;21,57;70,87
"METIKALOV";2006;20,31;31,61;66,53;86,05;131,47;85,82;63,91;88,33;27,16;36,52;45,53;24,76
"METIKALOV";2007;84,68;48,96;40,74;14,38;108,41;86,39;100,43;103,05;105,45;24,42;90,16;25,45
"METIKALOV";2008;26,25;30,24;81,03;88,9;49,87;59,23;56,15;43,82;54,78;64,14;36,86;39,83
"METIKALOV";2009;20,66;33,78;61,17;60,71;74,86;78,74;95,98;36,52;35,95;61,97;66,99;70,53
"METIKALOV";2010;49,98;26,48;37,77;37,89;97,8;62,65;113,89;134,09;68,59;17,57;110,7;87,19
"METIKALOV";2011;42,85;12,97;18,36;27,57;67,44;68,17;144,77;94,9;47,24;38,67;1,82;105,49
"METIKALOV";2012;97,51;22,88;20,01;43,96;42,69;66,45;99,01;49,47;38,04;62,37;66,35;65,94
"METIKALOV";2013;39,14;63,18;22,17;25,98;108,07;131,24;28,21;141,89;59,53;49,29;41,81;16,65
"METIKALOV";2014;27,36;5,46;19,83;45,94;112;38,49;108,12;82,27;87,49;56,52;33,04;46,04
"METIKALOV";2015;57,29;4,79;51,47;51,58;28,64;89,24;40,06;69,61;26,36;65,85;100,77;21,57
"PLAVEC";1901;59,12;32,4;71,81;35,14;67,45;47,92;90,91;25,03;9,86;46,6;39,5;51,17
"PLAVEC";1902;24,43;28,82;40,17;44,33;49,45;53,33;84,33;50,93;40,37;48,46;36,63;31,98
"PLAVEC";1903;37,93;24,11;36,69;13,87;29,46;87,99;65,36;56,24;54,47;48,65;7,74;50,91
"PLAVEC";1904;26,26;24,71;22,78;64,43;32,36;82,19;125,1;84,95;50,41;50,85;48,68;55,83
"PLAVEC";1905;7,28;38,65;39,76;54,91;51,79;33,59;17,63;23,1;80,7;59,89;48,93;36,48
"PLAVEC";1906;30,21;21,29;40,7;51,18;74,4;42,06;56,77;62,87;41,82;46,98;66,21;28,56
"PLAVEC";1907;25,73;21,29;52,34;28,87;62,88;74,64;113,37;43,23;104,53;23,01;32,37;33,27
"PLAVEC";1908;39,77;11,88;29,95;63,28;39,64;52,99;99,1;57,45;24,25;31,98;21,72;54,92
"PLAVEC";1909;16,88;34,88;16,87;38,4;59,05;31,11;71,63;80,51;28,19;1,53;21,89;23,09
"PLAVEC";1910;16,97;55,14;36,71;30,66;70,53;86,93;87,56;61,35;65,58;13,17;19,83;39,45
"PLAVEC";1911;19,75;23,64;16,47;21,43;92,89;128,1;80,63;77,04;97,21;30,24;66,19;41,82
"PLAVEC";1912;22,81;33,92;36,43;32,22;119,5;23,81;29,05;50,6;36,07;22,24;29,02;42,22
"PLAVEC";1913;30,96;31,04;25,92;24,21;78;98,2;108,4;86,12;72,08;31,25;31,58;26,06
"PLAVEC";1914;28,93;8,41;21,07;13,53;49,27;84,24;63,26;66,59;48,41;18,35;40,07;38,37
"PLAVEC";1915;13,09;5,57;33,69;14,48;51;33,49;142,99;46,93;49,8;26,54;25,58;44,2
"PLAVEC";1916;48,28;19,84;53,49;41,23;20,67;111,64;86,65;83,75;52,95;92,06;30,96;38
"PLAVEC";1917;39,7;34,67;29,26;52,7;39,58;78,9;82,68;63,37;61,56;25,18;35,08;34,25
"PLAVEC";1918;55,91;8,05;37,8;66,74;25,26;29,76;38,85;51,7;11,03;45,27;32,2;40,74
"PLAVEC";1919;26,1;31,13;10,72;47,26;9,04;66,25;84,37;73,11;43,18;57,85;30,19;54,63
"PLAVEC";1920;24,91;20,31;39,79;46,54;51,24;89,5;93,08;35,93;44,27;68,22;48,53;40,7
"PLAVEC";1921;68,8;20,31;14,37;51,44;62,3;73,67;117,54;63,75;35,93;2,36;27,89;59,85
"PLAVEC";1922;44,29;44,33;1,22;62,29;44,32;37,75;16,08;18,88;30,95;51,27;19,72;27,75
"PLAVEC";1923;34,91;21,17;38,76;27,34;20,99;28,81;49,54;62,99;69,98;76,98;26,7;31,43
"PLAVEC";1924;52,07;30,6;25,23;54,41;29,63;60,42;37,28;44,87;31,11;61,05;41,06;52,66
"PLAVEC";1925;16,47;27,63;11,64;59,1;75,78;66,44;34,44;37,3;39,76;20,08;22,92;46,19
"PLAVEC";1926;15,18;15,63;34,1;44,29;78,44;51,51;119,2;97,18;16,29;47,99;45,73;18,48
"PLAVEC";1927;25,69;43,96;31,41;25;79,43;155,43;69,22;39,75;33,5;40,96;36,65;34,67
"PLAVEC";1928;57,45;5,48;37,16;59,5;28,63;70,64;91,21;26,25;35,15;23,63;19,59;26,79
"PLAVEC";1929;22,04;40,09;28,83;48,81;80,11;74,86;25,45;54,18;34,69;17,77;29,6;18,59
"PLAVEC";1930;40,25;23,67;7,37;19,48;80,38;55,6;102,03;41,31;16,74;31,16;49,49;32,37
"PLAVEC";1931;18,66;13,75;17,26;54,03;53,77;37,07;58,76;102,34;49,85;93,89;46,1;50,01
"PLAVEC";1932;21,05;51,52;8,9;33,52;13,2;51,42;75,05;97,11;36,59;38,08;37,58;43,44
"PLAVEC";1933;17,1;13,96;9,2;9,3;76,3;21,82;63,04;46,79;19,9;22,34;23,47;19,77
"PLAVEC";1934;19,04;38,6;2,66;24,12;53,93;63,24;80,36;45,27;39,06;34,33;36,63;14,66
"PLAVEC";1935;18,42;24,88;13,33;30,98;28,98;94,45;9,38;105,11;21,6;23,78;27,82;32,39
"PLAVEC";1936;19,98;54,51;13,2;38,62;78,48;38,39;39,35;36,54;34,31;85,87;28,36;33,14
"PLAVEC";1937;27,39;32,98;18,51;18,81;112,22;60,25;147,03;54,12;30,22;41,53;19,14;14,91
"PLAVEC";1938;27,3;31,96;40,33;55,56;24,1;63,8;106,37;90,33;126,16;11,9;26,97;31,33
"PLAVEC";1939;27,25;6,39;14,55;40,01;30,43;20,72;67,43;160,36;31,63;27,28;29,29;32,6
"PLAVEC";1940;28,67;7,45;43,95;6,54;103,11;102,98;111,98;75,29;54,44;71,87;47,4;41,62
"PLAVEC";1941;17,2;13,05;34,24;48,39;97,93;66,82;56,34;45,46;41,83;40,67;45,68;31,5
"PLAVEC";1942;45,44;43,38;54,58;81,78;37,76;111,42;88,76;88,17;14,04;69,15;25,84;29,89
"PLAVEC";1943;26,64;23,27;11,91;43,29;66,85;80,66;58,35;54,31;35,53;32,24;26,71;23,26
"PLAVEC";1944;16,23;8,56;7,23;59,64;31,66;84,89;68,33;31,4;42,02;4,3;32,33;18,98
"PLAVEC";1945;25,69;26,6;33,59;15,91;78,02;101,95;65,52;26,81;16,25;99,21;42,72;24,86
"PLAVEC";1946;32,14;21,22;16,74;46,83;52,29;63,9;28,69;54,19;54,73;41,71;64,42;24,3
"PLAVEC";1947;23,74;46,66;18,29;7,44;51,25;83,8;94,08;115,9;12,78;48,52;43,37;39,48
"PLAVEC";1948;14,9;56,94;14,73;47,2;19,34;67,07;59,39;15,01;5,05;5,56;42,85;55,61
"PLAVEC";1949;59,26;60,16;7,63;22,19;33,49;62,43;72,5;74,78;11,38;40,71;6,46;12,12
"PLAVEC";1950;14,68;9,06;15,55;30,64;116,58;42,49;62,4;82,8;39,06;4,13;59,04;22,04
"PLAVEC";1951;33,16;15,47;10,78;25,06;34,08;13,87;93,8;49,96;70,02;59,88;61,77;41,02
"PLAVEC";1952;22,77;8,03;31,36;11,95;70,16;100,75;62,99;72,65;31,34;2,33;46,67;26,88
"PLAVEC";1953;21,56;29,34;38,94;16,51;46,08;85,23;25,5;47,72;45,37;34,82;43,52;23,5
"PLAVEC";1954;25,52;13,95;5,5;19,33;30,34;118,74;110,91;22,5;26,76;25,08;7,36;10,24
"PLAVEC";1955;25,98;12,32;5,74;44,17;74,33;58,22;103;41,22;44,75;45,28;19,02;81,92
"PLAVEC";1956;28,36;25,7;22,42;30,11;44,02;59,45;64,18;108,3;56,2;20,36;17,16;20,12
"PLAVEC";1957;12,53;21,08;27,4;63,32;24,68;69,74;47,6;51,73;11,9;73,26;31,41;15,07
"PLAVEC";1958;18,25;26,48;26,48;27,14;28,01;21,08;116,72;60,05;40,07;3,15;41,69;19,33
"PLAVEC";1959;26,92;34,13;20,73;26,9;27,28;89,2;54,93;83,83;50,75;46,25;25,51;41,69
"PLAVEC";1960;13,62;6,37;23,64;29,94;36,15;70,97;120,8;58,8;3,72;6,11;28,09;68,18
"PLAVEC";1961;14,82;28,16;22,92;43,05;84,08;81,84;72,17;64,39;23,41;45,1;53,9;39,85
"PLAVEC";1962;37,86;45,64;37,95;19,43;99,72;52,62;36,59;43,33;25,75;37,65;70,68;23,29
"PLAVEC";1963;23,91;19,43;37,58;20,04;72,18;60,75;17,03;68,21;54,49;16,82;32,69;6,23
"PLAVEC";1964;5,27;22,57;34,38;38,02;60,38;79,22;47,59;107,73;8,67;89,68;15,93;31,55
"PLAVEC";1965;29,83;22,11;39,99;67,59;112,04;95,72;81,82;75,58;24,57;7,6;28,58;36,89
"PLAVEC";1966;17,7;26,93;17,83;50,56;50,33;87,54;117,63;86,4;26,95;22,91;33,11;52,49
"PLAVEC";1967;23,65;20,24;28,99;25,11;80,25;67,17;32,94;31,59;108,8;12,16;12,95;45,28
"PLAVEC";1968;45,7;17,9;17,58;29,76;51,19;39,56;41,88;164,28;35,21;39,34;40,67;12,95
"PLAVEC";1969;36,28;43,52;29,79;11,1;102,62;86,46;41,04;67,46;8,14;8,23;35,83;33,47
"PLAVEC";1970;9,97;78,39;44,69;28,21;38,87;70,17;43,7;57,34;11,72;35,4;61,19;18,16
"PLAVEC";1971;13,99;17,93;39,66;24,6;57,99;89,24;23,58;63,47;50,28;10,02;35,63;16,09
"PLAVEC";1972;28,81;32,73;14,14;65,92;101,77;70,62;61,76;36,16;30,13;11,88;24,22;4,66
"PLAVEC";1973;16,34;17,28;7,05;56,26;28,35;60,41;65,26;15,73;46,3;19,97;25,03;15,1
"PLAVEC";1974;32,13;13,72;8,24;9,26;78,59;89,5;83,21;69,72;30,41;39,49;47,51;60,28
"PLAVEC";1975;22,08;2,1;39,62;10,81;42,43;131,94;45,17;90,04;15,33;38,63;32,86;21,91
"PLAVEC";1976;76,48;23,25;8,94;22,18;36,62;24,79;99,45;55,4;41,74;42,03;50,69;24,01
"PLAVEC";1977;55,72;59,26;40,59;32,96;17,41;49,76;53,66;103,09;38,01;13,8;26,89;19,69
"PLAVEC";1978;22,6;20,5;19,87;35,41;55,47;27,64;42,43;32,17;26,2;15,44;15,42;20,54
"PLAVEC";1979;30,96;39,37;57,48;46,66;15,61;78,43;57,82;66,88;62,25;9,59;69,81;39,58
"PLAVEC";1980;17,99;20,23;28,14;60,8;49,92;54,15;80,91;32,4;17,94;68,32;26,47;22,31
"PLAVEC";1981;30,73;14,71;32,34;18,88;29,82;48,71;108,08;27,11;117,91;71,51;24,65;38,51
"PLAVEC";1982;37,74;3,74;38,92;12,42;70,44;70,7;84,61;94,47;22,42;38,83;16,87;40,75
"PLAVEC";1983;20,39;41,25;15,44;55,92;63,96;68,34;22,71;20,43;37,79;16,44;21,66;22,28
"PLAVEC";1984;25,27;40,35;26,95;50,5;81,7;47,55;60,33;56,63;78,03;19,46;36,28;15,63
"PLAVEC";1985;31,82;26,94;45,78;17,99;117,91;68,07;94,3;145,56;11,87;10,55;81;37,59
"PLAVEC";1986;46,26;23,74;16,97;10,7;66,8;88,89;112,22;68,75;17,61;35,13;24,13;41,4
"PLAVEC";1987;63,04;40,37;36,5;15,25;118,37;110,43;94,33;48,17;44,87;24,94;20,96;33,32
"PLAVEC";1988;17,08;45,59;45,06;19,04;32,02;76,93;71,49;67,7;33,7;23,36;20,3;47,4
"PLAVEC";1989;13,16;17,01;17,14;82,92;52,75;66,86;43,56;71,44;48,03;12,57;15,61;14,6
"PLAVEC";1990;4,18;53,88;21,59;59,97;52,59;57,29;24,75;17,15;50,59;37,22;47,78;17,21
"PLAVEC";1991;4,24;10,47;25,85;18,12;77,49;70,16;66,52;38,28;19,25;8,73;58,7;47,38
"PLAVEC";1992;15,44;15,45;49,6;22,68;22,03;44,26;46,5;49,92;40,4;54,56;38,84;27,43
"PLAVEC";1993;25,68;19,2;7,39;13,29;47,77;84,58;71,7;63,6;33,26;51,56;40,66;42,43
"PLAVEC";1994;14,92;10,48;28,09;55,91;51,87;21,92;73,37;31,85;25,81;31,32;21,08;33,65
"PLAVEC";1995;27,04;21,3;33,71;47,14;48,83;66,12;72,03;64,35;110,22;6,23;45,25;45,28
"PLAVEC";1996;38,85;16,34;29,73;56,79;105,06;97,18;50,25;74,22;58,37;45,98;29,39;28,65
"PLAVEC";1997;14,13;19,64;37,83;42,3;58,3;68,81;183,19;52,19;28,45;24,26;59,35;33,74
"PLAVEC";1998;10,88;3,49;21,6;25,01;43,93;97,71;78,37;21,73;59,02;59,19;24,06;6,43
"PLAVEC";1999;10,02;37,94;18,81;49,64;53,34;87,8;137,6;71,95;33,88;19,49;29,03;30,42
"PLAVEC";2000;41,69;20,95;78,69;12,08;50,78;19,85;79,88;75,64;43,49;51,06;25,84;38,23
"PLAVEC";2001;29,59;13,96;49,97;38,3;51,35;32,51;85,68;66,06;68,94;15,61;32,48;37,57
"PLAVEC";2002;12,85;24,63;41,61;30,56;31,01;145,22;53,36;164,88;46,27;80,69;56,19;55,17
"PLAVEC";2003;33,87;4,24;11,66;21,71;64,11;18,85;55,72;29,78;31,76;52,14;27,02;39,24
"PLAVEC";2004;55,31;27,17;59,39;36,97;39;81,19;31,44;39,58;52,3;49,27;38,67;11,36
"PLAVEC";2005;38,12;37,9;9,75;55,7;66,57;34,35;97,88;103,26;41,92;6,48;14,85;37,7
"PLAVEC";2006;37,71;20,41;67,76;55,87;72,9;92,16;36,32;127,88;7,81;11,71;21,44;9,99
"PLAVEC";2007;49,35;32,94;56,42;1,01;63,83;59,68;60,45;33,06;101,19;35,32;55,32;16,28
"PLAVEC";2008;23,31;10,03;49,6;30,17;35,4;32,92;93,88;44,83;43,06;15,77;46,83;19,29
"PLAVEC";2009;16,58;52,14;74,65;9,68;65,55;149,75;135,81;51,59;21,99;27,56;41,13;35,09
"PLAVEC";2010;56,18;20,28;20,26;62,09;95,74;106,45;122,02;147,76;90,19;13,57;27,17;32,48
"PLAVEC";2011;18,37;4,52;31,7;16,64;67,99;53,5;70,66;50,01;57,65;34,71;3,9;14,91
"PLAVEC";2012;41,04;18,42;8,92;39,16;47,73;89,32;86,71;53,97;30,76;37,13;17,21;35,01
"PLAVEC";2013;37,51;48,55;44,95;15,4;90,98;113,27;23,97;59,25;52,05;37,4;17,28;18,77
"PLAVEC";2014;21,33;12,06;11,09;16,42;86,59;31,32;105,07;69,29;136,48;26,15;32,81;22,64
"PLAVEC";2015;31,73;4,73;33,56;11,4;43,53;32,39;22,87;58,27;41,46;68,08;50,36;19,84
"STRIBRNE_HORY";1901;84,45;67,08;77,48;36,64;43,03;96,03;104,77;38,34;27,93;48,42;33,64;72,14
"STRIBRNE_HORY";1902;36,73;39,13;45,72;78,39;49,44;54,46;72,45;104,96;24,59;73,03;63,37;54,32
"STRIBRNE_HORY";1903;56,83;17,93;74,46;20,14;54,82;96,3;143,68;57,14;35,33;66,61;56,73;58,87
"STRIBRNE_HORY";1904;28,32;51,79;24,46;70,49;48,82;89,58;160,24;117,5;56,05;73,04;9,68;89,9
"STRIBRNE_HORY";1905;15,39;75,8;35,75;94,77;74,11;42,65;17,15;24,23;59,2;74,96;117,85;39,77
"STRIBRNE_HORY";1906;69,52;48,37;55,84;65,87;86,3;58,57;73,78;80,18;72,86;79,23;95,64;46,15
"STRIBRNE_HORY";1907;54,91;27,44;100,1;19,4;80,57;80,88;75,07;53,24;149,32;40,55;60,29;57,26
"STRIBRNE_HORY";1908;91,43;21,88;64,46;58,53;48,83;75,97;162,92;74,44;57,21;36,85;43;72,33
"STRIBRNE_HORY";1909;41,18;81,73;29,37;38,2;81,1;82,96;68,31;121,24;41,91;1,53;45,44;95,91
"STRIBRNE_HORY";1910;33,04;93,99;42,37;81,57;58,18;104,01;154,99;49,55;60,35;26,95;35,53;18,84
"STRIBRNE_HORY";1911;50,73;20,03;24,7;46,88;140,69;104,96;120,46;125,9;190,96;37,51;44,79;85,71
"STRIBRNE_HORY";1912;50,63;67,67;56;48,05;91,27;24,81;32,48;52,93;48,2;30,21;126,47;59,69
"STRIBRNE_HORY";1913;51,17;46,25;31,45;38,74;56,91;114,73;69,85;130,16;58,49;43,55;67,15;61,46
"STRIBRNE_HORY";1914;41,6;23,27;46,88;32,2;46,27;123,77;86,24;141,31;54,98;17,03;61,34;52,59
"STRIBRNE_HORY";1915;36,45;14,02;71,23;31,36;48,45;35,2;154,87;70,19;95,43;64,52;58,48;87,57
"STRIBRNE_HORY";1916;71,34;32,38;108,54;85,87;51,75;85,27;105,68;125,67;74,35;117,1;30,55;56,72
"STRIBRNE_HORY";1917;95,94;55,8;33,57;36,27;39,14;134,26;109,39;86,13;47,64;43,49;64,74;48,92
"STRIBRNE_HORY";1918;69,49;28,03;58,67;132,36;32,58;29,73;54,99;96,25;15,4;50,17;55,9;68,45
"STRIBRNE_HORY";1919;40,97;54,29;15,18;57,45;27,23;62,96;127,05;81,19;60,27;60,65;30,52;37,97
"STRIBRNE_HORY";1920;27,61;27,45;70,46;63,04;67,39;95,28;83,82;49,6;58,79;58,82;31,69;93,07
"STRIBRNE_HORY";1921;90,58;42,48;24,42;76,01;78,97;65,81;104,03;106,55;50,63;3,52;92,26;79,87
"STRIBRNE_HORY";1922;87,64;43,24;2,82;66,99;32,43;62,5;7,82;54,76;21,96;43,59;6,32;38,85
"STRIBRNE_HORY";1923;58,08;33,01;62,51;43,57;16,25;50,87;107,85;97,91;92,23;91,38;25,48;47,4
"STRIBRNE_HORY";1924;79,01;47,3;11,68;57,17;54,28;83,15;55,72;56,91;52;101,75;84,35;74,86
"STRIBRNE_HORY";1925;43,18;39,39;23,83;72,07;90,09;72,18;39,91;63,07;71,06;51,91;47,87;82,05
"STRIBRNE_HORY";1926;36,89;24,7;76,19;46,55;93,9;54,26;121,2;140,58;24,43;108,14;54,35;25,05
"STRIBRNE_HORY";1927;44,76;41,42;47,43;37,79;76,29;244,26;113,09;65,21;49,82;54,26;54,33;79,13
"STRIBRNE_HORY";1928;79,12;18,16;53,73;116,55;31,23;74,77;130,04;31,16;81,29;35,38;20,76;79,92
"STRIBRNE_HORY";1929;52,3;56,16;25,23;103,68;141,15;65,86;31,26;86,9;32,55;30,91;31,25;18,67
"STRIBRNE_HORY";1930;50,43;27,52;14,58;25,6;92,02;54,94;98,21;50,62;16,77;47,54;62,59;45,6
"STRIBRNE_HORY";1931;36,86;3,75;35,8;47,14;39,12;24,94;96,25;108,43;71,14;169,6;46,82;52
"STRIBRNE_HORY";1932;54,52;50,95;16,09;62,9;19,15;101,64;104,44;111,03;107,64;43,16;76,76;52,88
"STRIBRNE_HORY";1933;68,22;19,64;11,88;29,05;101,57;63,83;140,81;82,46;35,31;34,45;17,38;48,88
"STRIBRNE_HORY";1934;29,74;92,52;4,29;42,87;85,15;79,25;109,35;49,77;43,2;34,74;35,49;10,45
"STRIBRNE_HORY";1935;30,36;33,46;30,14;29,72;36,8;112,04;27,38;122,14;29,12;55,76;32,98;27,77
"STRIBRNE_HORY";1936;32,25;92,5;51,88;43,89;98,22;26,81;43,64;40,5;40,32;143,83;34,35;47,32
"STRIBRNE_HORY";1937;43,14;37,36;14,26;37,75;146,97;50,85;124,88;67,81;65,66;66,21;30,28;21,21
"STRIBRNE_HORY";1938;42,24;64,8;50,94;74,24;58,47;81,16;125,32;80,55;90,72;18,09;29,14;28,29
"STRIBRNE_HORY";1939;78,81;33,54;39,59;53,41;63,8;69,8;71,43;265,5;51,84;44,77;36,98;45,55
"STRIBRNE_HORY";1940;29,42;23,03;98,29;14,11;105,18;124,39;109,58;90,54;82;92,06;55,87;30,26
